"bill_id","status","title","link_id","proposer_type","proposed_date","decision_date","decision_result","has_summaries","status_detail"
"1914303","1","국가를 당사자로 하는 계약에 관한 법률 일부개정법률안(김윤덕의원 등 12인)","PRC_T1T5N0T3B1E6S1J4H5D4P1M0O5I9Q0","의원","2015-03-16","","","0","접수"
"1914304","1","국가재정법 일부개정법률안(이춘석의원 등 26인)","PRC_O1P5E0M3S1P6Y1M4N5J6Y0N6Y8M7K0","의원","2015-03-16","","","0","접수"
"1914305","1","지방자치단체출연 연구원의 설립 및 운영에 관한 법률 일부개정법률안(윤영석의원 등...","PRC_K1R5O0V3K1B6C1H5K0B0J2C5X7T6N6","의원","2015-03-16","","","0","접수"
"1914306","1","산업안전보건법 일부개정법률안(전해철의원 등 11인)","PRC_D1V5E0F3C1K6O1Z5Y1Q1Q5U7Q6K3E5","의원","2015-03-16","","","1","접수"
"1914307","1","소나무재선충병 방제특별법 일부개정법률안(김우남의원 등 10인)","PRC_F1L5R0Q3G1G7K0B9K2T1R4Q5D4B9B4","의원","2015-03-17","","","1","접수"
"1914308","1","어업자원보호법 일부개정법률안(황주홍의원 등 10인)","PRC_M1B5M0T3U1Q7L0C9K3T6J1S5X1E6Z4","의원","2015-03-17","","","0","접수"
"1914309","1","귀속재산처리법 일부개정법률안(황주홍의원 등 10인)","PRC_T1G5P0G3J1Z7G1H1D2P5Z2X4B2K4Y0","의원","2015-03-17","","","0","접수"
"1914310","1","국토교통과학기술 육성법안(김윤덕의원 등 11인)","PRC_R1T5G0S3T1M7K1N1V3A2M2W3I4E7J7","의원","2015-03-17","","","1","접수"
"1914311","1","건설기술 진흥법 일부개정법률안(김윤덕의원 등 11인)","PRC_Q1P5X0X3O1R7D1E3F3T0Q0B0P5U6J3","의원","2015-03-17","","","0","접수"
"1914312","1","한국전력공사법 일부개정법률안(김한표의원 등 10인)","PRC_P1E5N0W3B1C7V1E4S2J4A2N0B2K7D9","의원","2015-03-17","","","1","접수"
"1914313","1","한국석유공사법 일부개정법률안(김한표의원 등 10인)","PRC_Q1C5Y0L3D1Z7W1I4T2U8Z5J7X1R2I8","의원","2015-03-17","","","1","접수"
"1914314","1","한국가스공사법 일부개정법률안(김한표의원 등 10인)","PRC_W1N5Q0N3O1S7J1J4Z3T2C0R0A2R8M0","의원","2015-03-17","","","1","접수"
"1914315","1","한국광물자원공사법 일부개정법률안(김한표의원 등 10인)","PRC_S1J5A0U3R1V7M1E4I3S4G5L5T0N4R8","의원","2015-03-17","","","1","접수"
"1914316","1","무역보험법 일부개정법률안(김한표의원 등 10인)","PRC_H1M5Q0Y3M1I7C1H4S3H6F2M3V1U6W3","의원","2015-03-17","","","1","접수"
"1914317","1","대한석탄공사법 일부개정법률안(김한표의원 등 10인)","PRC_Z1R5R0T3N1D7P1O4R3B7L3L5C1B7V5","의원","2015-03-17","","","1","접수"
"1914318","1","대한무역투자진흥공사법 일부개정법률안(김한표의원 등 10인)","PRC_K1V5J0A3M1L7Q1P4Q3T8B3O3C0S5R3","의원","2015-03-17","","","1","접수"
"1914319","1","집단에너지사업법 일부개정법률안(김한표의원 등 10인)","PRC_M1P5E0A3N1U7Q1E4G3B9B2M6F4D4A6","의원","2015-03-17","","","1","접수"
"1914320","1","에너지이용 합리화법 일부개정법률안(김한표의원 등 10인)","PRC_E1S5P0Q3J1J7M1Z4G3Y3M4D9H4P0Y9","의원","2015-03-17","","","0","접수"
"1914321","1","산업집적활성화 및 공장설립에 관한 법률 일부개정법률안(김한표의원 등 10인)","PRC_O1M5B0E3O1L7J1K4H3K5Q5P0T5K8K9","의원","2015-03-17","","","0","접수"
"1914322","1","전기공사공제조합법 일부개정법률안(김한표의원 등 10인)","PRC_M1Z5U0Z3E1Z7K1X4D3A7V1E0E4H4Z8","의원","2015-03-17","","","0","접수"
"1914323","1","상공회의소법 일부개정법률안(김한표의원 등 10인)","PRC_E1Z5I0B3F1I7Y1I4U3V8C4Q6L2F0C3","의원","2015-03-17","","","0","접수"
"1914324","1","뿌리산업 진흥과 첨단화에 관한 법률 일부개정법률안(김한표의원 등 10인)","PRC_H1O5K0J3F1O7S1J4B4G9D1D8W2I4T4","의원","2015-03-17","","","0","접수"
"1914325","1","산업발전법 일부개정법률안(김한표의원 등 10인)","PRC_P1Q5F0W3S1V7I1R4T5D1H4T0C1A3X9","의원","2015-03-17","","","0","접수"
"1914326","1","소상공인 보호 및 지원에 관한 법률 일부개정법률안(김한표의원 등 10인)","PRC_C1W5V0Y3I1J7D1W4N5P3J2U6Q4A0N0","의원","2015-03-17","","","0","접수"
"1914327","1","장애인복지법 일부개정법률안(양승조의원 등 10인)","PRC_Z1O5P0A3G1S7K1N5D0Q3Y1J5U6F5N4","의원","2015-03-17","","","1","접수"
"1914328","1","정신보건법 일부개정법률안(양승조의원 등 10인)","PRC_G1S5G0I3M1O7G1R5L0Z4N3X3V5V0Q5","의원","2015-03-17","","","1","접수"
"1914329","1","영유아보육법 일부개정법률안(양승조의원 등 10인)","PRC_T1Y5R0K3A1Y7A1J5N0L5V3W9Q9G6Z3","의원","2015-03-17","","","1","접수"
"1914330","1","가정폭력방지 및 피해자보호 등에 관한 법률 일부개정법률안(양승조의원 등 10인)","PRC_F1E5L0Y3Y1M7P1S5T0K6Q4C5W3T2O0","의원","2015-03-17","","","1","접수"
"1914331","1","한부모가족지원법 일부개정법률안(양승조의원 등 10인)","PRC_C1H5O0U3B1Q7J1N5M0N8M4U1Y1W8F4","의원","2015-03-17","","","1","접수"
"1914332","1","아동복지법 일부개정법률안(양승조의원 등 10인)","PRC_I1E5O0G3T1Q7Z1A5L0P9E5O4J6T6U6","의원","2015-03-17","","","0","접수"
"1914333","1","성매매방지 및 피해자보호 등에 관한 법률 일부개정법률안(양승조의원 등 10인)","PRC_F1C5E0S3A1U7S1J5P1N0S5U7P5A7B1","의원","2015-03-17","","","0","접수"
"1914334","1","성폭력방지 및 피해자보호 등에 관한 법률 일부개정법률안(양승조의원 등 10인)","PRC_Q1N5E0X3K1G7J1D5X1V1H5R1E2W2G1","의원","2015-03-17","","","0","접수"
"1914335","1","노인복지법 일부개정법률안(양승조의원 등 10인)","PRC_L1H5R0Y3W1P7P1G5M2N3D4Y0C7U7O8","의원","2015-03-17","","","0","접수"
"1914336","1","노인장기요양보험법 일부개정법률안(양승조의원 등 10인)","PRC_K1X5V0H3F1I7X1Q5S2K4I4Q6V3I5Q3","의원","2015-03-17","","","0","접수"
"1914337","1","의료법 일부개정법률안(양승조의원 등 10인)","PRC_E1K5B0C3P1I7X1M5P2L5M3B8V1O8U0","의원","2015-03-17","","","0","접수"
"1914338","1","전기사업법 일부개정법률안(우원식의원 등 10인)","PRC_H1O5W0D3D1A7U1C5U2Y7Q0Q8C2X1G0","의원","2015-03-17","","","1","접수"
"1914339","1","전원개발촉진법 폐지법률안(우원식의원 등 10인)","PRC_I1T5K0N3M1B7T1A5L2K8E1D7U6A7Q7","의원","2015-03-17","","","0","접수"
"1914340","1","원자력안전법 일부개정법률안(우원식의원 등 14인)","PRC_Q1V5K0B3L1B7R1L5E2U8E1G5S6I2S0","의원","2015-03-17","","","0","접수"
"1914341","1","환경기술 및 환경산업 지원법 일부개정법률안(우원식의원 등 10인)","PRC_R1S5Q0U3Y1V7F1H5E3O1W4S3J3S6Z9","의원","2015-03-17","","","0","접수"
"1914342","1","환경보건법 일부개정법률안(양창영의원 등 13인)","PRC_D1D5Y0G3L1Z7B1M6E0T5J2H4O4F4T7","의원","2015-03-17","","","0","접수"
"1914343","1","전자문서 및 전자거래 기본법 일부개정법률안(서영교의원 등 10인)","PRC_V1N5P0U3O1S7M1C6F1L2C4D0V0P9Y4","의원","2015-03-17","","","0","접수"
"1914344","1","한국수출입은행법 일부개정법률안(박명재의원 등 10인)","PRC_K1M5U0J3N1O7Z1S6A2B1V5F6O6K8I7","의원","2015-03-17","","","0","접수"
"1914345","1","신용협동조합법 일부개정법률안(서영교의원 등 10인)","PRC_W1V5G0B3J1V7E1G6R2L9A5B1Y8A7T7","의원","2015-03-17","","","1","접수"
"1914346","1","한국은행법 일부개정법률안(박명재의원 등 10인)","PRC_N1D5F0N3O1K7K1B6Y2A2T5Q7J2Y7M4","의원","2015-03-17","","","1","접수"
"1914347","1","한국투자공사법 일부개정법률안(박명재의원 등 10인)","PRC_A1D5B0C3M1C7L1I6J2Z6A2G9S0L9J0","의원","2015-03-17","","","1","접수"
"1914348","1","한국조폐공사법 일부개정법률안(박명재의원 등 10인)","PRC_V1X5M0P3Z1G7E1Y6R3I9G0U0J2S6W3","의원","2015-03-17","","","1","접수"
"1914349","1","연구실 안전환경 조성에 관한 법률 일부개정법률안","ARC_Q1C5K0R3U1Z7H1V6W5Y3A3L4L7O7V4","정부","2015-03-17","","","1","접수"
"1914350","1","지방문화원진흥법 일부개정법률안(이명수의원 등 10인)","PRC_V1H5R0U3U1J7L1G7L4K2W5B6A6V5K4","의원","2015-03-17","","","1","접수"
"1914351","1","암관리법 일부개정법률안(이명수의원 등 12인)","PRC_R1M5F0R3C1B7K1S7T4Y3M4V9K1R2P8","의원","2015-03-17","","","1","접수"
"1914352","1","국가재정법 일부개정법률안(이명수의원 등 10인)","PRC_I1L5V0V3W1L7A1W7K4K7Y0G8U2I2W3","의원","2015-03-17","","","1","접수"
"1914353","1","집합건물의 소유 및 관리에 관한 법률 일부개정법률안(강창일의원 등 10인)","PRC_J1M5W0K3U1B8R1Y0N1X7X2Q0X0W0V5","의원","2015-03-18","","","0","접수"
"1914354","1","하도급거래 공정화에 관한 법률 일부개정법률안(강기정의원 등 11인)","PRC_X1A5U0K3H1C8X1V0S2T7V4G5K6H3J1","의원","2015-03-18","","","0","접수"
"1914355","1","국가인권위원회법 일부개정법률안(최민희의원 등 12인)","PRC_F1P5P0P3K1X8W1R0Q4J4V4F7W2V4D9","의원","2015-03-18","","","0","접수"
"1914356","1","여신전문금융업법 일부개정법률안(정두언의원 등 20인)","PRC_S1V5J0B3P1V8H1K0Q5F4Z5M9D3E4Q6","의원","2015-03-18","","","1","접수"
"1914357","1","아동·청소년의 성보호에 관한 법률 일부개정법률안(오제세의원 등 10인)","PRC_H1E5C0K3N1Z8Q1R3J2R6J4N4M1H4W9","의원","2015-03-18","","","1","접수"
"1914358","1","국세기본법 일부개정법률안(김현미의원 등 10인)","PRC_L1D5P0Y3F1Y8J1U5C4O6T0R3M5K5A0","의원","2015-03-18","","","1","접수"
"1914359","1","학교보건법 일부개정법률안(김춘진의원 등 10인)","PRC_L1K5W0Y3V1M8J1F5Q5M0A2F7I6L7A7","의원","2015-03-18","","","1","접수"
"1914360","1","자본시장과 금융투자업에 관한 법률 일부개정법률안(박영선의원 등 10인)","PRC_Y1S5G0J3Z1N8D1N6L2H0S5N9V6F6L4","의원","2015-03-18","","","1","접수"
"1914361","1","지방세특례제한법 일부개정법률안(김영록의원 등 18인)","PRC_W1C5X0X3Q1S8M1L7T3F7N5R2B8N5D7","의원","2015-03-18","","","1","접수"
"1914362","1","도로명주소법 일부개정법률안(김영록의원 등 21인)","PRC_A1W5X0Q3L1D8T1Y8L0G4O1J2A5R7I1","의원","2015-03-18","","","0","접수"
"1914363","1","조세특례제한법 일부개정법률안(김영록의원 등 20인)","PRC_Z1G5H0U3K1L8F1M8K0G7X5D3O6U9S8","의원","2015-03-18","","","1","접수"
"1914364","1","가축전염병 예방법 일부개정법률안(김영록의원 등 13인)","PRC_V1S5X0L3X1Q8T1V8H2S2G1S7T4K5E6","의원","2015-03-18","","","0","접수"
"1914365","1","식물방역법 일부개정법률안(김영록의원 등 14인)","PRC_A1D5H0Y3Z1B8E1S8Y2L8C1J9R4X2E2","의원","2015-03-18","","","1","접수"
"1914366","1","국가균형발전 특별법 일부개정법률안(박명재의원 등 11인)","PRC_T1G5G0Y3V1M9K0K9P5V2S4F8Q2Y2O8","의원","2015-03-19","","","0","접수"
"1914367","1","녹색건축물 조성 지원법 일부개정법률안(이우현의원 등 11인)","PRC_F1K5E0Y3J1E9F1G0R2N5W4G0M0R3Z5","의원","2015-03-19","","","0","접수"
"1914368","1","선박직원법 일부개정법률안(황주홍의원 등 10인)","PRC_X1D5V0L3H1F9A1R1R2I2X1A5K7H3I1","의원","2015-03-19","","","1","접수"
"1914369","1","독점규제 및 공정거래에 관한 법률 일부개정법률안(김영록의원 등 12인)","PRC_E1T5P0R3D1Q9E1S1Q2Y7K4A2R5U0J9","의원","2015-03-19","","","1","접수"
"1914370","1","농업협동조합법 일부개정법률안(김영록의원 등 12인)","PRC_U1Q5S0Z3Z1X9F1V1R3B1W5N3I8L9I6","의원","2015-03-19","","","1","접수"
"1914371","1","형사소송법 일부개정법률안(함진규의원 등 11인)","PRC_W1N5T0I3L1C9C1D4I0H2T5R2U8Q1R3","의원","2015-03-19","","","0","접수"
"1914372","1","건축법 일부개정법률안(주승용의원 등 11인)","PRC_X1K5F0P3A1O9G1V4H1D1A5Y9T2I3M9","의원","2015-03-19","","","0","접수"
"1914373","1","도로교통법 일부개정법률안(주승용의원 등 13인)","PRC_W1J5T0S3Y1G9I1M4V4Q0O4M5R6W8M5","의원","2015-03-19","","","0","접수"
"1914374","1","범죄단체의 해산 등에 관한 법률안(심재철의원 등 17인)","PRC_I1E5S0Z3J1I9D1U4F5N3V4L7X5I4T9","의원","2015-03-19","","","0","접수"
"1914375","1","조세특례제한법 일부개정법률안(김우남의원 등 10인)","PRC_P1B5J0S3S1B9R1D6V2Z9W5D9A1G1B0","의원","2015-03-19","","","1","접수"
"1914376","1","해운법 일부개정법률안(박민수의원 등 10인)","PRC_C1J5T0C3Z1J9K1W6A4I2O1V1V4Y8U0","의원","2015-03-19","","","0","접수"
"1914377","1","어선원 및 어선 재해보상보험법 일부개정법률안(박민수의원 등 10인)","PRC_H1Z5N0F3R1U9T1W6J4C4E4Q3F7G9L5","의원","2015-03-19","","","0","접수"
"1914378","1","환경분야 시험·검사 등에 관한 법률 일부개정법률안(양창영의원 등 10인)","PRC_U1Y5M0J3V1N9O1F7B2X2U0S0N4A5F1","의원","2015-03-19","","","1","접수"
"1914379","1","건설산업기본법 일부개정법률안(주승용의원 등 10인)","PRC_O1H5K0W3U1C9D1Q7M3Y5G5R4N2Y1G6","의원","2015-03-19","","","1","접수"
"1914380","1","주택임대차보호법 일부개정법률안(김상희의원 등 12인)","PRC_X1B5A0C3B1D9P1U7H3O7Q4T1A1H6X9","의원","2015-03-19","","","1","접수"
"1914381","1","공직선거법 일부개정법률안(박인숙의원 등 10인)","PRC_K1G5N0Z3K1U9O1C7N5Y7A5A9E8O7O9","의원","2015-03-19","","","1","접수"
"1914382","1","산업재해보상보험법 일부개정법률안(황인자의원 등 11인)","PRC_V1D5A0J3Y1E9I1M8T0Z1J4L5U3F7Q8","의원","2015-03-19","","","0","접수"
"1914383","1","국민연금법 일부개정법률안(박민수의원 등 10인)","PRC_B1G5D0T3P2S0D0P9Q1H7S3R9H3G6A4","의원","2015-03-20","","","1","접수"
"1914384","1","영유아보육법 일부개정법률안(박민수의원 등 10인)","PRC_L1O5Y0L3E2M0V0J9S1Q7D4R9C4B1C0","의원","2015-03-20","","","1","접수"
"1914385","1","소년법 일부개정법률안(신의진의원 등 12인)","PRC_W1S5Q0Q3T2T0N0U9O5M9U0O3V6A3H5","의원","2015-03-20","","","0","접수"
"1914386","1","산업안전보건법 일부개정법률안(김민기의원 등 14인)","PRC_B1V5Q0W3P2H0Q1A1Y3J3P4E8Q2Y5D9","의원","2015-03-20","","","1","접수"
"1914387","1","건축법 일부개정법률안(이언주의원 등 10인)","PRC_Q1Z5X0I3A2A0K1I5P3Y1W3I2W6C2R4","의원","2015-03-20","","","0","접수"
"1914388","1","에너지법 일부개정법률안(이원욱의원 등 10인)","PRC_U1C5O0B3V2O0I1Y6B3C5R2M7T9O6K8","의원","2015-03-20","","","0","접수"
"1914389","1","근로기준법 일부개정법률안(양창영의원 등 10인)","PRC_U1O5M0Y3G2T0M1C6S4Z7H3I0R2I5I9","의원","2015-03-20","","","1","접수"
"1914390","1","정당법 일부개정법률안(원혜영의원 등 10인)","PRC_D1N5O0D3H2A0U1Y7I0K1V5I8Y0P2H6","의원","2015-03-20","","","1","접수"
"1914391","1","공직선거법 일부개정법률안(원혜영의원 등 11인)","PRC_Z1H5S0H3P2T0M1P7U0L8O2S7G6M1W5","의원","2015-03-20","","","1","접수"
"1914392","1","저작권법 일부개정법률안(도종환의원 등 11인)","PRC_C1S5Z0U3R2B0V1F7Z2G5B1E8P4P0R4","의원","2015-03-20","","","1","접수"
"1914393","1","문학진흥법안(도종환의원 등 62인)","PRC_K1S5R0K3R2D0J1H7I3V5A4V8Z1W0K9","의원","2015-03-20","","","1","접수"
"1914394","1","소득세법 일부개정법률안(박민수의원 등 10인)","PRC_K1W5S0S3U2M3B0K9E3F8P0F7L2D5O7","의원","2015-03-23","","","1","접수"
"1914395","1","정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안(박민수의원 등 10인...","PRC_J1P5Q0I3W2V3B0R9N4S6T4F9M1P0G8","의원","2015-03-23","","","1","접수"
"1914396","1","아동복지법 일부개정법률안(최동익의원 등 11인)","PRC_R1C5I0T3E2H3R0S9J5M3E2K7I6I9A0","의원","2015-03-23","","","1","접수"
"1914397","1","국민건강보험법 일부개정법률안","ARC_C1H5K0K3S2A3J0I9F5Q9J1C4P0A3I0","정부","2015-03-23","","","1","접수"
"1914398","1","농업협동조합법 일부개정법률안(황주홍의원 등 10인)","PRC_H1W5Q0N3X2W3M1Q4L3I9S1D5S8N0P1","의원","2015-03-23","","","1","접수"
"1914399","1","식품위생법 일부개정법률안(김한표의원 등 10인)","PRC_V1L5M0P3T2J3L1D4L5S0F2D0U4G8O2","의원","2015-03-23","","","1","접수"
"1914400","1","소득세법 일부개정법률안(김기식의원 등 16인)","PRC_W1T5G0C3I2N3P1S5U0U6R3Z2D4W6O5","의원","2015-03-23","","","0","접수"
"1914401","1","산업안전보건법 일부개정법률안(유승희의원 등 10인)","PRC_J1Q5J0D3B2Q3P1M6Q1K9E2Y2F5C8O4","의원","2015-03-23","","","1","접수"
"1914402","1","방송통신발전 기본법 일부개정법률안(우상호의원 등 13인)","PRC_G1X5U0B3I2E3H1Y6Y3V2W3P6B1W7H1","의원","2015-03-23","","","1","접수"
"1914403","1","조세특례제한법 일부개정법률안(조정식의원 등 10인)","PRC_F1M5V0A3S2P3D1B7A4K3I2X9K8O9Z8","의원","2015-03-23","","","1","접수"
"1914404","1","복권 및 복권기금법 일부개정법률안(박민수의원 등 10인)","PRC_Z1C5W0W3W2Y3P1L7D4R5V5U5W2I8O1","의원","2015-03-23","","","1","접수"
"1914405","1","농어업재해보험법 일부개정법률안(박민수의원 등 10인)","PRC_K1J5I0M3I2B3A1X7U4T8U0J4F0J8M2","의원","2015-03-23","","","0","접수"
"1914406","1","농업소득의 보전에 관한 법률 일부개정법률안(박민수의원 등 10인)","PRC_T1V5J0O3G2I3X1C8D0R4E4M9T2L5R5","의원","2015-03-23","","","0","접수"
"1914407","1","학술진흥법 일부개정법률안(신의진의원 등 10인)","PRC_C1C5I0J3R2L4G0U9K3A9S3L5E9Z7T1","의원","2015-03-24","","","1","접수"
"1914408","1","과학기술기본법 일부개정법률안(신의진의원 등 10인)","PRC_V1M5N0R3G2X4O0Z9P5Y0M1K3L8J3I3","의원","2015-03-24","","","1","접수"
"1914409","1","동물보호법 일부개정법률안(황주홍의원 등 10인)","PRC_I1O5Y0W3B2Q4B1O0A0J8N4W1R4U5A4","의원","2015-03-24","","","1","접수"
"1914410","1","군인연금법 중 사병복무기간 가산에서 제외된 퇴직군인의 연금 지급에 관한 특별법안...","PRC_Q1F5D0U3Z2Y4Q1A0C1O8S5F8I7U4I1","의원","2015-03-24","","","0","접수"
"1914411","1","화물자동차 운수사업법 일부개정법률안(황영철의원 등 10인)","PRC_C1S5I0D3T2A4O1T1B2J8L0M7K1V9Z1","의원","2015-03-24","","","0","접수"
"1914412","1","종자산업법 일부개정법률안","ARC_B1Y5Z0C3E2X4V1W3K2I1C4V8G9X3P2","정부","2015-03-24","","","0","접수"
"1914413","1","인지세법 일부개정법률안(권은희의원 등 10인)","PRC_T1T5P0P3X2C4E1U4C0E7Q1B6N1M2G6","의원","2015-03-24","","","1","접수"
"1914414","1","곤충산업의 육성 및 지원에 관한 법률 일부개정법률안(전해철의원 등 10인)","PRC_Z1G5O0X3W2W4G1K4O2H6F4C6R5J0E8","의원","2015-03-24","","","0","접수"
"1914415","1","탄소흡수원 유지 및 증진에 관한 법률 일부개정법률안(전해철의원 등 10인)","PRC_U1I5P0O3G2F4V1Y4I2M9F4X6G9D4B6","의원","2015-03-24","","","1","접수"
"1914416","1","행정절차법 일부개정법률안(노웅래의원 등 12인)","PRC_E1T5Y0V3K2T4O1N4I4S8Q5R5L6G7E2","의원","2015-03-24","","","0","접수"
"1914417","1","공직선거법 일부개정법률안(노웅래의원 등 11인)","PRC_T1J5B0J3P2E4F1Z4J5H0M3J5Y6R3W8","의원","2015-03-24","","","1","접수"
"1914418","1","유선 및 도선 사업법 일부개정법률안(임수경의원 등 13인)","PRC_Z1T5J0I3E2F4S1D4L5G2M5D2C6W4W8","의원","2015-03-24","","","0","접수"
"1914419","1","청소년 기본법 일부개정법률안(임수경의원 등 13인)","PRC_R1S5U0K3M2F4X1A4O5Z3H3V7U3C2K1","의원","2015-03-24","","","1","접수"
"1914420","1","사격 및 사격장 안전관리에 관한 법률 일부개정법률안(임수경의원 등 13인)","PRC_X1X5T0G3B2U4C1G4W5F4X0G5H6J3F4","의원","2015-03-24","","","1","접수"
"1914421","1","어촌·어항법 일부개정법률안(전해철의원 등 10인)","PRC_K1N5I0T3B2P4H1R5F0X1S0M5A3G0X6","의원","2015-03-24","","","1","접수"
"1914422","1","이스포츠(전자스포츠) 진흥에 관한 법률 일부개정법률안","ARC_V1I5U0F3E2P4X1R5S1I0P5L7B7X8J4","정부","2015-03-24","","","1","접수"
"1914423","1","가족관계의 등록 등에 관한 법률 일부개정법률안(강기윤의원 등 10인)","PRC_F1K5V0D3T2R4X1R5E2X7V3W0H2H1X0","의원","2015-03-24","","","0","접수"
"1914424","1","조세특례제한법 일부개정법률안(조정식의원 등 10인)","PRC_E1P5M0O3B2U4Q1J6H2L9G5F1E3C6B9","의원","2015-03-24","","","0","접수"
"1914425","1","동물원 관리·육성에 관한 법률안(양창영의원 등 11인)","PRC_D1E5A0Z3C2S4O1V6H4C4I3R0O3E4L1","의원","2015-03-24","","","1","접수"
"1914426","1","자동차관리법 일부개정법률안(변재일의원 등 14인)","PRC_Q1U5N0B3V2D4M1H6S5M0K3U6E2G5P2","의원","2015-03-24","","","0","접수"
"1914427","1","사립학교교직원 연금법 일부개정법률안(신의진의원 등 10인)","PRC_N1H5Q0P3L2G5V0Y9A2Q9E4O6H1J4Y3","의원","2015-03-25","","","1","접수"
"1914428","1","언론중재 및 피해구제 등에 관한 법률 일부개정법률안(김한표의원 등 10인)","PRC_C1S5U0K3D2D5D0W9K3W6S5Y6X4J9Y9","의원","2015-03-25","","","1","접수"
"1914429","1","교육공무원법 일부개정법률안(홍익표의원 등 11인)","PRC_D1Y5V0Y3F2F5J1E0K1S3J0E1S2Q7L8","의원","2015-03-25","","","1","접수"
"1914430","1","사립학교법 일부개정법률안(홍익표의원 등 11인)","PRC_F1D5C0Y3H2N5O1B0N1Z3Z5Y8J2Y8P2","의원","2015-03-25","","","1","접수"
"1914431","1","공공기관의 운영에 관한 법률 일부개정법률안(오제세의원 등 10인)","PRC_M1Z5U0N3M2N5T1U0P3N7R0K8G5D5N6","의원","2015-03-25","","","0","접수"
"1914432","1","월성1호기·고리1호기 수명연장 검증 특별위원회 구성결의안(김제남의원 등 24인)","PRC_U1K5K0U3B2X5T1K0A4U8W5M1F0G4H8","의원","2015-03-25","","","0","접수"
"1914433","1","공무원연금법 일부개정법률안(신의진의원 등 10인)","PRC_H1Y5E0U3E2V5X1O1J0L6E3J4Y5O1U8","의원","2015-03-25","","","0","접수"
"1914434","1","조세특례제한법 일부개정법률안(홍문표의원 등 10인)","PRC_M1L5Q0R3T2S5A1V3B5V4N4D6D4D7Q6","의원","2015-03-25","","","0","접수"
"1914435","1","참전유공자예우 및 단체설립에 관한 법률 일부개정법률안(김종태의원 등 10인)","PRC_U1F5K0N3I2S5U1I3K5K6S2T8W1O1I4","의원","2015-03-25","","","1","접수"
"1914436","1","식품기부 활성화에 관한 법률 일부개정법률안(임수경의원 등 12인)","PRC_B1X5X0X3B2T5T1L5I2Q9V2R9C8T3T3","의원","2015-03-25","","","1","접수"
"1914437","1","형사소송법 일부개정법률안(김진태의원 등 10인)","PRC_T1B5W0V3C2U5D1Q6N0D9W2S5G4I5Y6","의원","2015-03-25","","","0","접수"
"1914438","1","지방자치법 일부개정법률안(정용기의원 등 10인)","PRC_Z1L5T0U3T2Z5B1B6V5Q7W5S7O6I7P0","의원","2015-03-25","","","0","접수"
"1914439","1","초·중등교육법 일부개정법률안(조정식의원 등 16인)","PRC_U1E5Y0G3W2A5O1A7L3G6R3A7B7A2O7","의원","2015-03-25","","","1","접수"
"1914440","1","전기사업법 일부개정법률안(김한표의원 등 10인)","PRC_R1R5Z0K3E2I5D1U7D5P1W1J5W6Z8L2","의원","2015-03-25","","","1","접수"
"1914441","1","조세특례제한법 일부개정법률안(조정식의원 등 10인)","PRC_E1L5S0R3O2A5F1R7Z5N4O1C0Z9Z8N0","의원","2015-03-25","","","0","접수"
"1914442","1","건축법 일부개정법률안(이개호의원 등 10인)","PRC_Y1E5K0E3R2F6S0B9B5D9D0O3B2C7N9","의원","2015-03-26","","","1","접수"
"1914443","1","담배사업법 일부개정법률안(박맹우의원 등 11인)","PRC_C1Q5P0X3D2Z6O1T0W5P6E3K1H6V2E7","의원","2015-03-26","","","0","접수"
"1914444","1","방송통신위원회의 설치 및 운영에 관한 법률 일부개정법률안(김광진의원 등 11인)","PRC_Z1I5M0Q3F2E6V1T3C3L5I0J3E8O6S7","의원","2015-03-26","","","1","접수"
"1914445","1","정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안(김광진의원 등 10인...","PRC_N1Z5A0C3I2T6U1C3P4M4Y4A0K7J0Y1","의원","2015-03-26","","","1","접수"
"1914446","1","소방시설 설치·유지 및 안전관리에 관한 법률 일부개정법률안(노웅래의원 등 11인)","PRC_D1J5O0I3W2N6F1K4Y4Z6V0U5U6E6W5","의원","2015-03-26","","","0","접수"
"1914447","1","채무자 회생 및 파산에 관한 법률 일부개정법률안(이병석의원 등 12인)","PRC_S1Q5B0W3O2A6R1H5O5E6G2S1C2W9U7","의원","2015-03-26","","","0","접수"
"1914448","1","국회법 일부개정법률안(이노근의원 등 10인)","PRC_V1C5B0K3K2U6B1O6J0N6Q5Q6N2Y2K8","의원","2015-03-26","","","0","접수"
"1914449","1","가정폭력방지 및 피해자보호 등에 관한 법률 일부개정법률안(이채익의원 등 10인)","PRC_P1U5W0S3L2X6F1L6J3Q7W2D2U6L2Q7","의원","2015-03-26","","","1","접수"
"1914450","1","가족친화 사회환경의 조성 촉진에 관한 법률 일부개정법률안(이채익의원 등 10인)","PRC_A1N5X0J3G2Y6O1A6O3G8W1O0A5K5G7","의원","2015-03-26","","","1","접수"
"1914451","1","건강가정기본법 일부개정법률안(이채익의원 등 10인)","PRC_R1V5P0S3U2M6E1B6U3U8U5D6L9X0P0","의원","2015-03-26","","","1","접수"
"1914452","1","국방과학연구소법 일부개정법률안(이채익의원 등 10인)","PRC_J1Z5E0D3M2V6M1I6A4K0K0C6J2C7C2","의원","2015-03-26","","","0","접수"
